Ticker,Industry,Score,PB,NCAV,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,BAB_1,BIG,Beta,Performance
EML,66,-0.001606596131189618,-85.2825,-102.7727,38.3291,9.721,10.6708,292.6473,-31.4867,6.7079,13.2817,34.1659,6.9321,9.1003,20.9895,5.3233,4.1259,-1.061,2.1972,1.061,0.2174
CPF,73,-0.001610252878632325,-87.8772,-1853.8721,,,19.8545,,,98.5454,3.0951,,,17.4476,,,30.3965,-1.1637,2.1972,1.1637,0.2477
RXT,34,-0.0016138515367797267,-73.4755,-884.5363,24.1209,0.045,-155.2684,714.048,-765.3002,-1652.6843,3.7481,23.038,0.0344,-114.0842,27.4445,0.0512,,-2.1117,2.3026,2.1117,-0.137
YUMC,127,-0.0016207788560221245,-314.3828,-102.7321,7.1215,3.2838,2.4416,-38.3025,-65.6328,-75.584,-3.0582,35.586,13.1272,7.676,15.0559,6.9424,5.7987,-0.9638,2.3026,0.9638,-0.2309
CIVB,73,-0.0016242686366854861,-67.5135,-1561.8372,,,16.6452,,,66.4524,10.0102,,,11.2378,,,27.4593,-0.993,2.1972,0.993,0.1993
EC,95,-0.0016702325105403773,-1177.0166,-108.2582,4.8065,4.1947,3.232,-67.0057,-72.3344,-67.6795,73.7146,34.2147,23.8875,38.0418,43.9524,38.3575,27.1477,-1.186,2.3979,1.186,0.141
STEL,73,-0.0017183895483000524,-77.8296,-984.0764,,,4.6464,,,-53.5362,30.442,,,3.6163,,,16.1711,-1.0026,2.1972,1.0026,0.3018
RNR,118,-0.0017185791934097546,-86.4386,-413.1631,,,-11.4399,,,-214.3986,-4.1068,,,-9.8885,,,,-0.9579,2.3026,0.9579,0.015
IHRT,22,-0.00173194750193865,-62.9918,-1528.3925,44.0674,6.6745,-47.8592,3232.2557,-596.4826,-578.5923,9.9469,42.2036,5.1138,-30.1474,62.1621,9.4152,,-1.7161,2.3026,1.7161,-0.186
OHI,124,-0.0017444179442242232,-172.5211,-158.3596,7.3456,3.3399,5.3176,-73.8121,-131.1734,-46.8239,-17.5233,9.8117,3.569,9.174,98.5824,44.824,39.8689,-0.825,2.1972,0.825,-0.0346
EWCZ,102,-0.0017522930809179928,-542.3842,-170.5644,13.6047,3.6652,-4.5227,13.615,-108.8818,-145.2269,16.3817,32.1296,6.9248,-24.5303,75.7594,20.4103,,,2.1972,,-0.1633
MOFG,73,-0.0017859022558667232,-59.7838,-2165.4691,,,20.7995,,,107.9955,7.6197,,,12.4348,,,28.6509,-1.0537,2.1972,1.0537,0.3436
VTLE,95,-0.001808526997504855,-77.4765,-258.306,62.3101,55.5529,59.218,893.2835,772.1012,492.1803,37.9356,55.1571,39.3405,45.8801,62.8106,55.9991,26.6285,-1.1787,2.3026,1.1787,-0.1194
REX,74,-0.001815248046671821,-135.6844,-54.2566,10.2232,5.4217,5.4783,-12.4892,-38.8278,-45.217,10.3508,21.1266,8.9632,7.4332,5.6844,3.0146,4.4425,-1.0309,2.1972,1.0309,0.1771
RDW,83,-0.0019205351295025388,-262.1259,-146.9182,9.2625,-15.0382,-60.5206,-43.798,-372.5451,-705.2059,16.6772,23.933,-31.0853,-158.6401,17.873,,,,2.1972,,0.0386
ZJYL,67,-0.0019477504350352596,-1188.2625,-92.7092,3.563,1.2246,1.2119,-68.7047,-86.6809,-87.8805,-7.579,75.898,20.8698,14.4011,32.2999,11.1019,11.4333,,2.0794,,9.9178
KEX,75,-0.0019799140348180366,-160.0186,-125.1727,8.8927,3.1427,2.7085,-34.7889,-90.2413,-72.9152,23.9508,12.9165,3.6518,4.3341,18.7582,6.6292,4.7394,-1.0035,2.3026,1.0035,-0.0289
BOOM,67,-0.002004899256650335,-81.8641,-102.8409,24.8821,4.0483,3.9919,158.7252,-108.3418,-60.0814,151.4603,28.063,3.6527,3.2679,28.3521,4.6128,2.8386,-1.2379,2.1972,1.2379,-0.2381
CAG,107,-0.0020437046345667415,-130.5104,-184.9793,15.768,8.8523,6.2771,47.0937,-52.5649,-37.2288,6.4243,18.1907,8.17,8.1923,26.5928,14.9295,5.877,-0.5874,2.3979,0.5874,0.1166
PROF,79,-0.0020794284638036356,-387.847,-75.4051,2.6559,-17.6474,-11.2847,-63.3909,-194.1343,-212.8471,,34.0573,-181.0347,-43.7674,59.8972,,,-1.5779,1.9459,1.5779,-0.177
NUE,138,-0.002080976444466926,-194.4792,-93.2429,30.6137,25.724,21.5348,155.5012,113.5247,115.3477,13.7816,58.9862,39.6518,41.8806,30.119,25.3083,19.7437,-1.211,2.3979,1.211,0.1369
CRI,7,-0.0022424485427929666,-292.9314,-118.7176,53.7787,14.1782,10.8614,387.5405,15.7553,8.6139,-7.8506,122.5653,25.8504,31.8164,45.8288,12.0823,7.887,-1.0898,2.3026,1.0898,0.1186
STM,132,-0.0023265389506628128,-299.9322,-93.0956,20.901,11.7166,9.3787,64.1589,-5.9828,-6.2128,26.3493,69.6815,31.2494,28.1298,47.4725,26.612,22.3142,-1.3563,2.3979,1.3563,0.1227
MSA,67,-0.002366340110496984,-643.8206,-108.8909,10.6101,4.3765,3.2087,-16.145,-69.3978,-67.9134,9.1253,50.9026,16.7973,20.658,44.1002,18.1908,12.489,-1.0314,2.3026,1.0314,0.0845
AWK,147,-0.002529385714664395,-270.3108,-189.1175,6.6572,3.8468,3.8779,-74.3833,-110.1611,-61.2215,-3.5115,11.0205,5.0945,10.4823,58.096,33.5707,21.2658,-0.8338,2.3026,0.8338,0.1213
HYFT,19,-0.002572375474230038,-106.7221,-105.2165,21.6501,-47.953,-35.9898,63.3755,-418.7106,-459.8981,6.7187,23.3487,-41.3723,-38.4091,55.9545,,,-0.9298,2.0794,0.9298,-0.0341
BOKF,73,-0.0026344365854749237,-106.5189,-963.288,,,10.5775,,,5.7749,2.9033,,,11.267,,,29.039,-1.0447,2.3026,1.0447,0.1086
BKD,64,-0.0027422987594328796,-121.4879,-749.5573,12.4931,-2.1128,-27.0432,-0.3218,-677.6601,-370.4323,1.2908,12.8913,-1.7442,-32.8543,19.7857,,,-1.6416,2.3026,1.6416,0.5092
CIA,72,-0.0027490738579313656,-113.4547,-1109.0186,999999.0,999999.0,15.1062,,,51.0624,-7.1883,999999.0,999999.0,17.1387,,,9.4191,-0.9952,2.1972,0.9952,-0.0653
HII,75,-0.002756251041851928,-220.7847,-159.3521,14.1995,5.098,7.467,17.8994,-77.9571,-25.3295,12.0958,24.2956,6.9782,16.4861,13.4882,4.8426,5.3878,-0.8417,2.3979,0.8417,0.2946
LASE,66,-0.0028842628339016234,-68.0622,5.8515,999999.0,999999.0,-14.3674,138.1096,-136.2616,-243.6743,-7.0587,39.3508,-33.1535,-9.7788,50.0075,,,,1.9459,,-0.2432
SLM,55,-0.0029624750307564148,-180.9048,-966.9196,,,16.1508,,,61.5084,-10.053,,,29.2176,,,27.6722,-1.1837,2.3026,1.1837,0.4328
PGRE,124,-0.0029664743770368308,-21.5109,-439.6379,8.9052,3.2884,-2.1022,-157.5728,-403.7833,-121.022,1.7178,5.9034,1.7439,-0.4522,63.311,23.3782,,-1.2931,2.1972,1.2931,0.1752
MYPS,33,-0.002995640146010174,-136.3246,-67.3096,73.6746,-5.4152,-4.5846,330.2732,-96.7214,-145.8461,-1.2513,121.7428,-7.1586,-6.2499,72.2888,,,,2.1972,,-0.1635
FORTY,45,-0.002995752083713883,-96.7472,-121.5638,33.7872,12.6135,18.0363,275.5401,1.4692,80.3626,6.9865,49.5772,14.8066,17.4496,24.1982,9.0337,7.9837,-0.9383,2.3026,0.9383,-0.1512
BGC,70,-0.0031409251512624493,-262.5627,-130.9965,32.7688,7.9278,4.0496,215.19,-48.5419,-59.5036,-10.9677,64.4314,12.4704,10.6328,47.6238,11.5217,4.4348,-1.2379,2.3026,1.2379,0.3291
PSX,69,-0.0032047266044098834,-151.6154,-136.5229,27.3513,14.2775,22.6479,154.8117,18.5284,126.4786,52.4902,40.8055,17.0405,34.3377,10.8412,5.6592,6.8893,-0.9818,2.4849,0.9818,0.1387
TNGX,19,-0.003294430748251787,-397.6406,-80.3582,,-17.7462,-8.7194,,-152.6639,-187.1936,-32.887,999999.0,999999.0,-34.6717,,,,-1.3766,2.0794,1.3766,-0.1129
AJG,137,-0.003324023913311279,-509.7574,-114.149,6.8823,3.189,2.2661,-50.1442,-83.1106,-77.3393,3.775,24.6964,9.1547,11.5514,45.3753,21.0252,13.3903,-0.9136,2.3026,0.9136,0.0027
SHIP,75,-0.0034709539561198223,-41.9376,-346.4978,16.6622,9.3291,14.8091,115.5498,-88.0312,48.091,-18.3452,11.9104,5.3349,6.2106,43.0011,24.0761,11.0133,-0.9128,2.1972,0.9128,0.3276
VREX,66,-0.00352654560287931,-136.3789,-97.8272,26.156,8.1374,4.7748,158.8175,-50.7366,-52.2522,5.0483,32.5227,8.0945,6.5118,32.9881,10.263,4.1424,-0.9596,2.1972,0.9596,0.114
AFL,1,-0.003535062135179906,-223.7698,-347.6256,999999.0,999999.0,8.6431,,,-13.5691,-11.1158,999999.0,999999.0,19.3406,,,20.3394,-0.9281,2.3979,0.9281,0.0947
SLB,99,-0.0035352761574074963,-433.8124,-111.2752,5.8865,4.7346,4.3784,-59.4405,-69.7944,-56.2165,22.513,18.8902,12.1548,18.9938,18.3724,14.777,12.1633,-1.094,2.3979,1.094,-0.0985
GLAD,140,-0.0035609691253597315,-86.8403,-226.1018,,,5.8149,,,-41.8505,-76.6836,,,5.0497,,,79.4138,-0.9192,2.0794,0.9192,0.1644
CNXC,33,-0.0035804737234236333,-145.7865,-151.2214,37.5636,10.6536,12.3148,306.568,-22.5846,23.1475,14.0162,47.2744,10.7262,17.9533,38.8045,11.0055,8.3205,,2.3026,,0.2215
POWI,132,-0.0036187237834325184,-563.7682,-89.3088,9.3986,4.6214,3.4465,-22.7495,-57.7912,-65.5349,-7.4137,91.4061,35.9563,19.4303,56.3486,27.7072,22.5361,-1.2476,2.1972,1.2476,0.0467
TYL,33,-0.0036953022611502253,-608.7565,-107.5584,4.679,1.2789,0.9394,-65.6087,-94.1319,-90.6063,16.1979,23.0488,5.0398,5.7185,42.3663,11.5798,8.1112,-1.1015,2.3026,1.1015,0.0676
SENEA,107,-0.003761504408647136,-74.877,-66.6527,12.0047,2.4579,2.6565,-8.2888,-168.0654,-73.4354,8.9565,10.3491,1.6952,1.9891,6.9115,1.4151,0.7311,-0.86,2.3026,0.86,-0.0226
SENEB,107,-0.0037617835682167123,-74.8632,-66.6466,12.0058,2.4581,2.6569,-8.272,-168.0779,-73.4305,8.9565,10.3491,1.6952,1.9891,6.9115,1.4151,0.7311,-0.6723,2.3026,0.6723,-0.0502
WGS,130,-0.003812152255221116,-17.4945,-84.0778,999999.0,999999.0,-1077.9126,-327.7081,-8091.8145,-10879.1262,10.8406,-19.0024,-259.9989,-188.5756,,,,,2.1972,,-0.2997
BIIB,14,-0.003940036505479265,-271.9656,-99.8816,20.8917,7.6789,7.8915,69.6759,-40.0291,-21.085,-7.7779,53.4297,15.7108,21.4622,81.4911,29.9526,29.6589,-0.6725,2.3026,0.6725,0.0587
FTRE,78,-0.004002450664430085,-73.6679,-85.6889,30.82,9.4791,6.0753,139.8937,-23.0677,-39.2469,-7.2118,22.4231,5.5172,4.4756,25.534,7.8534,5.2732,,2.3026,,0.2427
ELLO,46,-0.004066425845623913,-213.4922,-341.2116,2.5995,0.6706,0.4876,-223.1542,-266.6312,-95.1241,16.8572,3.1071,0.6412,1.041,24.8655,6.4145,1.6554,-1.0284,2.0794,1.0284,-0.0685
DEI,124,-0.0041226895336169325,-45.9588,-343.7926,7.6711,2.8091,3.9302,-169.0947,-339.3471,-60.6981,8.1942,7.173,2.1014,1.8063,66.4046,24.3172,7.7725,-1.3458,2.1972,1.3458,0.2172
NNBR,66,-0.004251232691120307,-42.6166,-300.3544,35.4034,-9.6187,-31.3119,506.1551,-488.8139,-413.1192,3.47,23.8017,-5.1733,-13.3441,17.3189,,,-1.5387,2.1972,1.5387,1.2541
PCH,124,-0.004251698360488787,-147.0747,-124.2764,13.0422,10.9997,9.5973,5.2356,-14.4863,-4.0267,-0.4976,17.7491,11.9756,14.1152,39.3722,33.2062,24.0047,-0.9939,2.3026,0.9939,0.1033
JELD,59,-0.004259040364993924,-154.6952,-190.1213,29.0898,5.0628,2.1631,320.3499,-143.6118,-78.3692,8.6596,34.0822,4.7454,3.3462,17.2965,3.0103,0.5328,-1.5189,2.3026,1.5189,0.3986
CSPI,45,-0.004297630374682034,-205.0325,-61.9449,31.4282,-0.0668,1.9417,113.5497,-75.3877,-80.5825,10.4719,99.1887,-0.1686,3.9812,34.6333,,2.8535,-0.9485,2.0794,0.9485,0.1528
BILI,45,-0.00432004703215233,-251.7445,-105.3274,11.2859,-24.505,-15.4381,-8.6349,-263.1856,-254.3812,12.9773,35.057,-60.8951,-38.8646,17.5774,,,-1.456,2.3026,1.456,-0.1482
PBYI,19,-0.004335412325535178,-549.0785,-154.1245,127.2746,22.6085,0.3081,1051.5633,92.6143,-96.9185,-9.9244,445.246,63.2733,1.692,75.8397,13.4719,0.1603,-1.1717,2.1972,1.1717,0.7695
TECH,14,-0.004412209209247593,-532.9438,-100.2254,7.2446,2.7385,2.5851,-42.628,-79.1774,-74.1492,2.8132,36.446,11.0216,13.777,67.7236,25.6002,23.8345,-1.0927,2.3026,1.0927,0.1439
SYRE,19,-0.004451145571819876,-60.797,55.6078,999999.0,999999.0,-219.5949,,-2135.5022,-2295.9491,-87.5714,999999.0,999999.0,-133.5072,,,,-1.8595,1.9459,1.8595,0.8291
WVE,19,-0.0045273209561149715,999999.0,-117.358,,-37.425,-24.6354,,-331.8545,-346.3538,-91.0922,999999.0,999999.0,999999.0,,,,-0.8494,1.9459,0.8494,-0.113
ABAT,82,-0.004694860091721807,-592.5477,-102.5051,0.0,-6.1555,-4.9221,-101.0203,-150.7666,-149.2206,,0.0,-27.7967,-29.1655,,,,-1.1334,0.0,1.1334,-0.4396
WOOF,105,-0.004724331829152521,-44.4715,-398.9747,96.7629,8.9925,8.4814,1596.5353,-66.4569,-15.1859,3.9403,63.3593,4.7106,3.7718,40.2107,3.7369,1.4882,,2.3026,,-0.206
MAX,123,-0.004772166682131107,999999.0,-148.894,15.7135,-7.9376,7.0139,32.9922,-209.8274,-29.8614,-29.5926,84.9777,-34.3409,999999.0,15.9781,,5.5573,,2.1972,,0.3862
CZNC,73,-0.004795868555942054,-96.6425,-1015.1057,,,10.7406,,,7.4065,3.4887,,,10.38,,,24.4245,-0.8913,2.1972,0.8913,0.3272
NEWT,73,-0.004957872652555699,-84.1456,-297.4194,,,9.8212,,,-1.788,-28.8242,,,8.2641,,,29.4951,-1.36,2.1972,1.36,-0.0264
CLF,82,-0.004986826013409284,-100.2808,-137.0137,20.082,15.7275,17.8162,94.3064,40.1436,78.1617,9.4844,20.53,12.8626,17.8662,11.2496,8.8103,6.4192,-1.404,2.3979,1.404,0.2584
MTLS,33,-0.005006500564797697,-120.7946,-87.3346,61.7389,-1.7035,-0.3408,297.0988,-85.7015,-103.4079,12.934,79.9841,-1.7656,-0.4117,55.4979,,,-1.0581,2.1972,1.0581,0.1562
E,95,-0.0050230034001585095,-145.1513,-142.5374,25.7988,22.4371,22.003,117.1714,87.5533,120.0305,73.0486,36.2228,25.2024,31.9377,17.1894,14.9496,13.3114,-0.9156,2.4849,0.9156,0.104
SXC,138,-0.005147200127592553,-120.5666,-187.0974,29.8845,12.4952,12.968,227.8641,-0.0624,29.6805,35.6335,34.5197,11.5466,15.6351,18.6836,7.8119,4.9484,-0.9196,2.3026,0.9196,0.0996
BBDO,73,-0.005204120038325529,-74.4631,-1469.9457,,,16.5316,,,65.3163,6.2663,,,12.31,,,18.0963,-1.088,2.3979,1.088,0.3116
SIMO,132,-0.0053092013889599575,-870.0067,-91.0341,7.585,3.4896,2.6682,-37.8879,-69.4572,-73.318,2.5833,93.0876,34.2615,23.2135,49.2463,22.6568,17.9785,-1.104,2.1972,1.104,0.1687
CCCS,33,-0.0055349194420950135,-390.8597,-109.9521,6.671,0.6093,0.4955,-49.3697,-100.7099,-95.0445,13.6803,22.5795,1.6498,1.9369,72.6577,6.6358,5.0981,-0.8257,2.1972,0.8257,-0.1422
FSBW,12,-0.005557487379211846,-89.1277,-1262.7754,,,14.3291,,,43.2906,-1.3909,,,12.7712,,,24.7267,-0.8966,2.1972,0.8966,0.3284
JLL,123,-0.005926573381028803,-106.8046,-134.577,,11.6051,12.1097,,-9.1375,21.0972,7.7198,,9.9322,12.9337,,4.6635,3.8125,-1.2912,2.3979,1.2912,0.3519
KPLT,42,-0.006125963872367918,999999.0,26.4529,46.1332,-34.615,-79.4268,534.516,-748.7756,-894.2683,-32.1747,97.9188,-58.777,999999.0,18.2134,,,-1.236,2.1972,1.236,-0.0184
BAX,79,-0.006186542401375041,-302.8441,-178.4925,10.8094,-0.1005,-14.5547,-24.8739,-185.3878,-245.5469,-17.1991,17.0518,-0.1268,-44.078,35.2889,,,-0.9187,2.3979,0.9187,0.0485
HOUS,123,-0.006252378569197712,-36.8652,-649.1181,72.2105,7.5889,-39.6679,2531.6836,-208.2271,-496.6791,-13.6974,54.6112,4.5915,-14.6237,36.9443,3.8826,,-1.6675,2.3026,1.6675,0.3261
ARGX,14,-0.006403453158876305,-959.4313,-90.911,1.5374,-2.9187,-2.1613,-80.578,-113.3311,-121.6129,-17.2624,61.3885,-93.2358,-20.7361,92.8347,,,-0.9196,2.1972,0.9196,-0.2182
NEOV,66,-0.006687059632953957,-1210.0461,-91.613,0.9024,-3.457,-2.699,-90.4062,-124.3882,-126.9901,-22.7495,15.4135,-47.2392,-32.6592,19.9083,,,-0.7719,1.9459,0.7719,-0.3242
ASPS,102,-0.006919345722321011,999999.0,-443.0967,8.3878,-12.6653,-58.6897,-131.9609,-807.5463,-686.8975,-15.6005,28.8581,-34.8599,999999.0,15.0364,,,-1.1181,2.1972,1.1181,-0.1866
HKD,55,-0.0074143366159244205,-123.0648,-57.6152,4.1539,,,-60.8375,,,,5.3317,,,,,,,,,-0.2409
ALRS,73,-0.007565670047774434,-92.1458,-1140.8525,,,12.6947,,,26.9471,-9.3382,,,11.6976,,,19.9992,-0.8806,2.1972,0.8806,0.2537
EBMT,73,-0.00771182607687534,-55.3417,-2141.7099,,,12.6365,,,26.3647,-2.7682,,,6.9932,,,12.6616,-0.7807,2.0794,0.7807,0.3761
ALIT,123,-0.007918982116111634,-62.8451,-200.4007,10.6834,-1.4639,-3.1018,-29.1786,-224.2892,-131.0176,-19.0982,8.9533,-0.9815,-1.9493,31.0829,,,-1.2458,2.3026,1.2458,0.2224
PLBY,105,-0.007985998426173703,-23.5122,-858.8176,51.9169,-24.0185,-672.3941,1709.3271,-1583.6364,-6823.9411,-24.7581,32.4241,-12.0004,-158.0945,55.2944,,,-1.3706,2.1972,1.3706,0.5355
SDRL,95,-0.008117719052899762,-129.5828,-103.3099,-1.6938,-2.2732,-20.7481,-115.5067,-120.2222,-307.4813,-6.015,-2.1839,-2.3448,-26.886,,,,,2.1972,,0.0689
DDD,33,-0.00815771437598237,-81.1639,-71.6239,43.4862,-23.7532,-15.8409,200.1628,-234.1859,-258.4088,-12.6061,33.8721,-14.8014,-12.8571,39.818,,,-1.4251,2.1972,1.4251,0.3226
CRNC,33,-0.008434189656662747,-110.5002,-140.3447,24.4664,4.0657,-20.1826,114.5912,-80.7682,-301.826,-15.3135,26.5761,3.533,-22.3018,70.3658,11.6929,,-1.3186,2.1972,1.3186,-0.0445
GRRR,33,-0.008762675737484075,-204.8371,-81.0193,16.2258,-172.6615,-119.1876,26.1939,-1301.7504,-1291.8764,-46.9524,38.8547,-330.7673,-244.1406,37.2037,,,,2.0794,,-0.347
AMRN,19,-0.008830672991000604,-1154.6288,-93.9227,3.6939,-1.4067,-1.2081,-67.2786,-106.2466,-112.0811,-36.6939,84.7929,-25.8327,-13.9492,65.6795,,,-1.2125,2.1972,1.2125,0.0471
BETR,55,-0.009017203841934407,999999.0,-263.1296,-19.9221,-39.7374,-205.2057,-1137.9666,-1833.4541,-2152.0569,-69.8778,-54.0162,-86.1942,999999.0,,,,,2.1972,,0.7019
MRCC,71,-0.00903660484577057,-54.5116,-377.1663,,,-0.9007,,,-109.0069,-88.8167,,,-0.491,,,,-0.9074,1.9459,0.9074,0.0014
XOMAP,19,-0.0091854122063985,-182.656,-79.8648,,-10.3404,-6.0459,,-135.8469,-160.4594,-84.206,,-21.155,-11.0433,,,,,1.9459,,0.1248
XOMA,19,-0.009185423360883167,-129.4898,-71.5977,,-16.9937,-8.5283,,-150.565,-185.283,-84.206,,-21.155,-11.0433,,,,-1.1188,1.9459,1.1188,0.49
AMBC,118,-0.009260651208887492,-41.1383,-1319.6332,,,-5.2405,,,-152.4046,-78.2947,,,-2.1558,,,,-0.898,2.0794,0.898,0.3284
PLSE,79,-0.009277656738655448,999999.0,-111.0519,-7.1018,-36.6693,-30.4817,-161.6942,-405.5948,-404.8172,-50.6347,-444.4269,-1835.7945,999999.0,,,,-1.4274,1.7918,1.4274,1.7176
OPK,19,-0.009277991373195429,-75.6993,-117.3272,22.4291,-19.1533,-26.4954,86.3446,-275.2611,-364.9538,-43.4166,17.3155,-11.8292,-20.0568,28.7015,,,-1.1338,2.3026,1.1338,0.0261
FDMT,14,-0.009278365172370462,-166.5624,-48.8844,,-64.0591,-22.3178,,-273.0253,-323.1784,-82.6533,,-494.9986,-37.1731,,,,,1.9459,,0.7993
NXTT,45,-0.009278443253763124,-33.0616,202.4654,0.0,-49.3514,-39.4155,-99.8337,-493.9885,-494.1547,,0.0,-13.0386,-13.0314,,,,,0.0,,-0.708
